date,open,high,low,close,volume,open_interest
2024-12-23,13300.0,13550.0,13105.0,13500.0,207372.0,65791.0
2024-12-24,13450.0,13600.0,13385.0,13600.0,146075.0,64088.0
2024-12-25,13635.0,13645.0,13290.0,13290.0,150185.0,58415.0
2024-12-26,13315.0,13335.0,13075.0,13085.0,169214.0,50310.0
2024-12-27,13090.0,13130.0,12930.0,13005.0,148882.0,42006.0
2024-12-30,13035.0,13120.0,12860.0,13090.0,159232.0,34093.0
2024-12-31,13080.0,13200.0,13025.0,13105.0,100837.0,26745.0
2025-01-02,13180.0,13260.0,13070.0,13140.0,65324.0,24588.0
2025-01-03,13190.0,13360.0,12850.0,13305.0,173380.0,24611.0
2025-01-06,13300.0,13535.0,13185.0,13460.0,117017.0,22173.0
2025-01-07,13530.0,13770.0,13490.0,13725.0,132400.0,22327.0
2025-01-08,13740.0,13750.0,13465.0,13490.0,101851.0,19291.0
2025-01-09,13460.0,13565.0,13325.0,13535.0,104288.0,16920.0
2025-01-10,13535.0,13710.0,13370.0,13600.0,91561.0,14923.0
2025-01-13,13650.0,14380.0,13590.0,14250.0,171446.0,19247.0
2025-01-14,14250.0,14400.0,14105.0,14330.0,87735.0,18187.0
2025-01-15,14375.0,14380.0,14145.0,14275.0,87906.0,69682.0
2025-01-16,14275.0,14870.0,14220.0,14600.0,196261.0,74758.0
2025-01-17,14595.0,14975.0,14520.0,14845.0,180667.0,75210.0
2025-01-20,14810.0,15040.0,14715.0,14755.0,179631.0,73560.0
2025-01-21,14800.0,15175.0,14770.0,14985.0,181804.0,74721.0
2025-01-22,14965.0,14980.0,14710.0,14930.0,159599.0,68698.0
2025-01-23,14980.0,15215.0,14715.0,14770.0,212676.0,60614.0
2025-01-24,14715.0,14925.0,14510.0,14825.0,173972.0,48409.0
2025-01-27,14810.0,14850.0,14560.0,14780.0,124629.0,29320.0
2025-02-05,14730.0,14730.0,14390.0,14630.0,76765.0,29885.0
2025-02-06,14585.0,14690.0,14340.0,14635.0,100400.0,29894.0
2025-02-07,14650.0,15015.0,14590.0,14780.0,161503.0,27687.0
2025-02-10,14735.0,14750.0,14435.0,14720.0,107309.0,22309.0
2025-02-11,14785.0,14965.0,14530.0,14555.0,124636.0,21959.0
2025-02-12,14510.0,14785.0,14500.0,14730.0,99082.0,21055.0
2025-02-13,14740.0,14860.0,14140.0,14285.0,138179.0,20667.0
2025-02-14,14300.0,14535.0,14240.0,14395.0,95234.0,17544.0
2025-02-17,14430.0,14450.0,14125.0,14185.0,92356.0,16185.0
2025-02-18,14185.0,14205.0,13985.0,14060.0,73509.0,15438.0
2025-02-19,14035.0,14070.0,13805.0,14005.0,81793.0,15155.0
2025-02-20,14005.0,14050.0,13915.0,13965.0,44799.0,14468.0
2025-02-21,13890.0,14115.0,13710.0,13750.0,123830.0,71182.0
2025-02-24,13745.0,13795.0,13580.0,13620.0,87818.0,72429.0
2025-02-25,13600.0,13790.0,13580.0,13765.0,97905.0,61258.0
2025-02-26,13765.0,13855.0,13520.0,13810.0,150309.0,44160.0
2025-02-27,13855.0,13940.0,13745.0,13840.0,98856.0,36877.0
2025-02-28,13855.0,14135.0,13790.0,14100.0,111179.0,33405.0
2025-03-03,14120.0,14260.0,13975.0,14005.0,105544.0,29098.0
2025-03-04,13970.0,14015.0,13760.0,13765.0,84535.0,29849.0
2025-03-05,13715.0,13765.0,13540.0,13650.0,83729.0,27856.0
2025-03-06,13650.0,13735.0,13500.0,13700.0,75567.0,26417.0
2025-03-07,13685.0,13785.0,13600.0,13610.0,59462.0,24935.0
2025-03-10,13605.0,13665.0,13400.0,13400.0,62777.0,24355.0
2025-03-11,13405.0,13730.0,13355.0,13700.0,65072.0,23009.0
2025-03-12,13750.0,13895.0,13655.0,13825.0,72585.0,20720.0
2025-03-13,13850.0,13880.0,13635.0,13720.0,53729.0,18413.0
2025-03-14,13730.0,13900.0,13715.0,13750.0,47568.0,16337.0
2025-03-17,13770.0,13930.0,13605.0,13705.0,90740.0,37589.0
2025-03-18,13725.0,13885.0,13680.0,13880.0,78280.0,39352.0
2025-03-19,13890.0,13900.0,13710.0,13855.0,79838.0,39428.0
2025-03-20,13845.0,13845.0,13565.0,13685.0,107898.0,36828.0
2025-03-21,13655.0,13720.0,13525.0,13580.0,87939.0,38722.0
2025-03-24,13580.0,13705.0,13510.0,13680.0,85143.0,37394.0
2025-03-25,13675.0,13730.0,13525.0,13560.0,68722.0,37630.0
2025-03-26,13585.0,13630.0,13425.0,13485.0,67517.0,36965.0
2025-03-27,13500.0,13695.0,13465.0,13635.0,79019.0,35995.0
2025-03-28,13610.0,13670.0,13525.0,13560.0,82344.0,32613.0
2025-03-31,13580.0,13680.0,13470.0,13535.0,102484.0,30641.0
2025-04-01,13570.0,13635.0,13465.0,13600.0,86377.0,27477.0
2025-04-02,13600.0,13835.0,13570.0,13800.0,86710.0,30299.0
2025-04-03,13830.0,13835.0,13165.0,13170.0,133137.0,28706.0
2025-04-07,12555.0,12555.0,12555.0,12555.0,4108.0,26579.0
2025-04-08,11780.0,12430.0,11700.0,11925.0,152229.0,23877.0
2025-04-09,11940.0,11975.0,11350.0,11350.0,188476.0,28799.0
2025-04-10,11250.0,12120.0,10955.0,11760.0,222764.0,23091.0
2025-04-11,11695.0,11795.0,11505.0,11775.0,102269.0,21253.0
2025-04-14,11755.0,11830.0,11630.0,11675.0,73041.0,20387.0
2025-04-15,11685.0,11730.0,11395.0,11410.0,78013.0,19256.0
2025-04-16,11425.0,11495.0,10955.0,11045.0,99216.0,19796.0
2025-04-17,11125.0,11285.0,10935.0,11115.0,134799.0,17041.0
2025-04-18,11125.0,11180.0,10820.0,11025.0,123772.0,16263.0
2025-04-21,11025.0,11245.0,10775.0,11195.0,114788.0,14306.0
2025-04-22,11185.0,11215.0,11035.0,11100.0,62044.0,12069.0
2025-04-23,10895.0,11355.0,10895.0,11295.0,182968.0,44489.0
2025-04-24,11220.0,11260.0,11050.0,11235.0,150950.0,41730.0
2025-04-25,11250.0,11515.0,11190.0,11335.0,182590.0,42499.0
2025-04-28,11290.0,11540.0,11260.0,11360.0,130875.0,38806.0
2025-04-29,11340.0,11385.0,11155.0,11225.0,138804.0,32024.0
2025-04-30,11200.0,11370.0,11075.0,11080.0,128025.0,25984.0
2025-05-06,11010.0,11380.0,10890.0,11315.0,113965.0,25743.0
2025-05-07,11330.0,11440.0,11215.0,11375.0,121503.0,25104.0
2025-05-08,11330.0,11385.0,11165.0,11370.0,106954.0,24034.0
2025-05-09,11385.0,11535.0,11350.0,11450.0,110734.0,24120.0
2025-05-12,11490.0,11880.0,11215.0,11820.0,189461.0,25672.0
2025-05-13,11955.0,12340.0,11725.0,12205.0,219791.0,26422.0
2025-05-14,12265.0,12475.0,12135.0,12380.0,211375.0,26505.0
2025-05-15,12355.0,12445.0,12180.0,12260.0,126864.0,22783.0
2025-05-16,12215.0,12385.0,12105.0,12160.0,134239.0,20487.0
2025-05-19,12150.0,12410.0,12105.0,12240.0,124221.0,19529.0
2025-05-20,12235.0,12260.0,11990.0,12070.0,94802.0,16991.0
2025-05-21,12065.0,12090.0,11850.0,11900.0,97613.0,15064.0
2025-05-22,11940.0,12070.0,11885.0,11895.0,74911.0,13554.0
2025-05-23,12080.0,12080.0,11730.0,11750.0,101603.0,69971.0
2025-05-26,11695.0,11755.0,11425.0,11545.0,175284.0,52885.0
2025-05-27,11585.0,11645.0,11520.0,11645.0,125942.0,46976.0
2025-05-28,11630.0,11635.0,11090.0,11150.0,168727.0,43664.0
2025-05-29,11205.0,11470.0,11195.0,11345.0,163945.0,33898.0
2025-05-30,11300.0,11360.0,11100.0,11145.0,151323.0,28417.0
2025-06-03,11095.0,11175.0,10755.0,10875.0,133366.0,31557.0
2025-06-04,10925.0,11120.0,10885.0,11095.0,129848.0,27683.0
2025-06-05,11070.0,11090.0,10925.0,10960.0,99659.0,26276.0
2025-06-06,11015.0,11395.0,10960.0,11300.0,159507.0,24880.0
2025-06-09,11285.0,11300.0,11180.0,11270.0,104086.0,22981.0
2025-06-10,11295.0,11385.0,11180.0,11230.0,104597.0,21708.0
2025-06-11,11235.0,11300.0,11030.0,11225.0,112068.0,22765.0
2025-06-12,11260.0,11350.0,11025.0,11035.0,121876.0,21103.0
2025-06-13,11020.0,11560.0,10960.0,11390.0,206269.0,19801.0
2025-06-16,11420.0,11645.0,11270.0,11565.0,159100.0,18319.0
2025-06-17,11495.0,11560.0,11380.0,11485.0,111310.0,16181.0
2025-06-18,11550.0,11750.0,11520.0,11740.0,104964.0,16777.0
2025-06-19,11750.0,11810.0,11665.0,11770.0,81102.0,15134.0
2025-06-20,11780.0,11915.0,11595.0,11630.0,106439.0,13196.0
2025-06-23,11580.0,11805.0,11480.0,11575.0,102647.0,10874.0
2025-06-24,11535.0,11580.0,11175.0,11230.0,110263.0,10659.0
2025-06-25,11220.0,11320.0,11200.0,11225.0,37814.0,7623.0
2025-06-26,11045.0,11200.0,11005.0,11195.0,108330.0,36383.0
2025-06-27,11185.0,11315.0,11135.0,11275.0,96846.0,33472.0
2025-06-30,11280.0,11380.0,11195.0,11250.0,96678.0,28291.0
2025-07-01,11240.0,11320.0,11075.0,11260.0,92497.0,27411.0
2025-07-02,11275.0,11305.0,11110.0,11260.0,89875.0,27889.0
2025-07-03,11265.0,11380.0,11145.0,11185.0,105416.0,28760.0
2025-07-04,11205.0,11365.0,11195.0,11275.0,87186.0,27024.0
2025-07-07,11255.0,11260.0,10935.0,11000.0,133795.0,30276.0
2025-07-08,11035.0,11395.0,10965.0,11305.0,173632.0,28033.0
2025-07-09,11295.0,11395.0,11265.0,11310.0,84323.0,27783.0
2025-07-10,11305.0,11635.0,11255.0,11615.0,103683.0,27306.0
2025-07-11,11560.0,11685.0,11545.0,11615.0,82299.0,26294.0
2025-07-14,11610.0,11650.0,11530.0,11625.0,74986.0,24429.0
2025-07-15,11635.0,11730.0,11460.0,11535.0,101885.0,22739.0
2025-07-16,11550.0,11580.0,11390.0,11525.0,57449.0,20703.0
2025-07-17,11480.0,11615.0,11435.0,11570.0,69387.0,18411.0
2025-07-18,11600.0,11790.0,11570.0,11720.0,90365.0,17214.0
2025-07-21,11740.0,12060.0,11710.0,11995.0,87016.0,14993.0
2025-07-22,12020.0,12175.0,11920.0,12100.0,121387.0,49351.0
2025-07-23,12105.0,12155.0,11820.0,11875.0,125082.0,48591.0
